Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Order Value,Customer ID,Country,Delivery Date,Date of return,Days between delivery and return,Payment method,Customer liftime return rate,Catergory Mix,Device signals,Discount in percentage,Account age (in days),Free text return reason,Order Date,Account Created Date,Consecutive prior returns,Abuse probability,is_abuse
C508236,22617,BAKING SET SPACEBOY DESIGN,-3,5/13/10 19:26,4.95,14.85,12567,France,18-05-10,17-06-10,30,Debit Card,0,Gifts & Household,Tablet,0,577,Bought the wrong item,14-05-10,14-10-08,0,0.2107,0
C508236,22138,BAKING SET 9 PIECE RETROSPOT,-3,5/13/10 19:26,4.95,14.85,12567,France,17-05-10,31-05-10,14,Debit Card,0.0222,Gifts & Household,Laptop,0,577,Changed my mind,14-05-10,14-10-08,1,0.3314,1
C515283,35241,ENAMEL BLUE RIM BISCUIT BIN,-3,7/9/10 14:01,4.95,14.85,12576,Poland,13-07-10,1/8/10,19,Credit Card,0,Gifts & Household,Desktop,5,1178,Changed my mind,11/7/10,20-04-07,0,0.0659,0
C515283,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-2,7/9/10 14:01,3.75,7.5,12576,Poland,18-07-10,19-07-10,1,Credit Card,0.0455,Home Decor,Mobile,5,1178,Ordered by mistake,11/7/10,20-04-07,1,0.1766,1
C515283,22180,RETRO SPOT LAMP,-1,7/9/10 14:01,9.95,9.95,12576,Poland,13-07-10,5/8/10,23,Credit Card,0.087,Lighting,Tablet,0,1178,Colour was different from expected,11/7/10,20-04-07,2,0.355,0
C524689,22667,RECIPE BOX RETROSPOT ,-6,9/30/10 11:45,2.95,17.7,12576,Poland,9/10/10,1/11/10,23,Debit Card,0.0811,Storage & Organisation,Desktop,5,1261,Bought the wrong item,3/10/10,20-04-07,0,0.2623,0
C525901,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,-7,10/7/10 15:42,1.25,8.75,12578,Italy,12/10/10,21-10-10,9,Debit Card,0,Home Decor,Desktop,0,582,Ordered by mistake,7/10/10,4/3/09,0,0.0445,0
C525901,22617,BAKING SET SPACEBOY DESIGN,-2,10/7/10 15:42,4.95,9.9,12578,Italy,14-10-10,19-10-10,5,PayPal,0.025,Gifts & Household,Desktop,0,582,Wrong size,7/10/10,4/3/09,1,0.2823,0
C525901,22418,10 COLOUR SPACEBOY PEN,-12,10/7/10 15:42,0.85,10.2,12578,Italy,8/10/10,11/10/10,3,PayPal,0.0488,Gifts & Household,Tablet,10,582,Changed my mind,7/10/10,4/3/09,2,0.3316,1
C514611,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,7/5/10 12:25,8.5,8.5,12583,France,14-07-10,12/8/10,29,Credit Card,0,Toys & Gifts,Desktop,5,445,Item did not suit me,8/7/10,19-04-09,0,0.1607,0
C537232,84840,SWEETHEART CARRY-ALL BASKET,-2,12/6/10 9:31,8.5,17,12586,Italy,11/12/10,24-12-10,13,PayPal,0,Storage & Organisation,Desktop,10,1234,Wrong size,6/12/10,20-07-07,0,0.0682,0
C506814,85232B,SET/3 RUSSIAN DOLL STACKING TINS,-3,5/4/10 12:31,4.95,14.85,12588,Finland,12/5/10,10/6/10,29,PayPal,0,Toys & Gifts,Desktop,15,119,Changed my mind,6/5/10,7/1/10,0,0.2449,1
C506814,22138,BAKING SET 9 PIECE RETROSPOT,-1,5/4/10 12:31,4.95,4.95,12588,Finland,7/5/10,5/6/10,29,Credit Card,0.0556,Gifts & Household,Desktop,20,119,Colour was different from expected,6/5/10,7/1/10,1,0.4329,1
C521041,M,Manual,-1,9/2/10 9:31,1055.75,1055.75,12589,France,8/9/10,22-09-10,14,Credit Card,0,Gifts & Household,Desktop,10,505,Wrong size,5/9/10,17-04-09,0,0.156,0
C527020,22417,PACK OF 60 SPACEBOY CAKE CASES,-24,10/14/10 11:52,0.55,13.2,12589,France,19-10-10,28-10-10,9,Debit Card,0.0085,Gifts & Household,Laptop,5,547,Colour was different from expected,17-10-10,17-04-09,0,0.0841,1
C527020,20716,PARTY FOOD SHOPPER BAG,-10,10/14/10 11:52,1.25,12.5,12589,France,24-10-10,27-10-10,3,Credit Card,0.0169,Accessories,Desktop,20,547,Bought the wrong item,17-10-10,17-04-09,1,0.3636,0
C527020,16156S,WRAP PINK FAIRY CAKES ,-25,10/14/10 11:52,0.42,10.5,12589,France,20-10-10,18-11-10,29,Credit Card,0.0252,Gifts & Household,Tablet,10,547,Changed my mind,17-10-10,17-04-09,2,0.4887,1
C527020,84987,SET OF 36 TEATIME PAPER DOILIES,-12,10/14/10 11:52,1.45,17.4,12589,France,24-10-10,30-10-10,6,Debit Card,0.0333,Gifts & Household,Desktop,10,547,Ordered by mistake,17-10-10,17-04-09,3,0.5352,1
C527020,21720,CAKE SHOP  STICKER SHEET,-12,10/14/10 11:52,0.85,10.2,12589,France,24-10-10,2/11/10,9,Credit Card,0.0413,Gifts & Household,Mobile,10,547,Colour was different from expected,17-10-10,17-04-09,4,0.4322,0
C527020,21123,SET/10 IVORY POLKADOT PARTY CANDLES,-24,10/14/10 11:52,1.25,30,12589,France,21-10-10,15-11-10,25,PayPal,0.0492,Lighting,Laptop,15,547,Item did not suit me,17-10-10,17-04-09,5,0.7059,0
C527020,85216,ASSORTED CAKES FRIDGE MAGNETS,-12,10/14/10 11:52,0.65,7.8,12589,France,20-10-10,19-11-10,30,PayPal,0.0569,Gifts & Household,Desktop,5,547,Bought the wrong item,17-10-10,17-04-09,6,0.5459,0
C527020,84991,60 TEATIME FAIRY CAKE CASES,-24,10/14/10 11:52,0.55,13.2,12589,France,20-10-10,10/11/10,21,PayPal,0.0645,Gifts & Household,Mobile,20,547,Wrong size,17-10-10,17-04-09,7,0.6872,1
C527020,22659,LUNCH BOX I LOVE LONDON,-12,10/14/10 11:52,1.95,23.4,12589,France,19-10-10,1/11/10,13,Credit Card,0.072,Storage & Organisation,Tablet,5,547,Colour was different from expected,17-10-10,17-04-09,8,0.7376,1
C527020,21125,SET 6 FOOTBALL CELEBRATION CANDLES,-12,10/14/10 11:52,1.25,15,12589,France,20-10-10,24-10-10,4,Debit Card,0.0794,Lighting,Mobile,10,547,Item did not suit me,17-10-10,17-04-09,9,0.5248,0
C527020,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-12,10/14/10 11:52,1.45,17.4,12589,France,24-10-10,11/11/10,18,Credit Card,0.0866,Gifts & Household,Laptop,15,547,No longer needed,17-10-10,17-04-09,10,0.6072,0
C527020,22624,IVORY KITCHEN SCALES,-2,10/14/10 11:52,8.5,17,12589,France,22-10-10,21-11-10,30,Credit Card,0.0938,Kitchenware,Laptop,0,547,Changed my mind,17-10-10,17-04-09,11,0.7696,1
C527020,22634,CHILDS BREAKFAST SET SPACEBOY ,-6,10/14/10 11:52,9.95,59.7,12589,France,19-10-10,25-10-10,6,Credit Card,0.1008,Toys & Gifts,Desktop,0,547,Colour was different from expected,17-10-10,17-04-09,12,0.7974,1
C527020,22218,CAKE STAND LACE WHITE,-3,10/14/10 11:52,4.25,12.75,12589,France,24-10-10,2/11/10,9,Credit Card,0.1077,Gifts & Household,Laptop,15,547,Changed my mind,17-10-10,17-04-09,13,0.535,1
C527020,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-24,10/14/10 11:52,0.55,13.2,12589,France,18-10-10,29-10-10,11,Credit Card,0.1145,Gifts & Household,Laptop,5,547,No longer needed,17-10-10,17-04-09,14,0.5304,1
C527020,21974,SET OF 36 PAISLEY FLOWER DOILIES,-12,10/14/10 11:52,1.45,17.4,12589,France,21-10-10,19-11-10,29,Debit Card,0.1212,Gifts & Household,Mobile,0,547,Ordered by mistake,17-10-10,17-04-09,15,0.7053,1
C527020,21973,SET OF 36 MUSHROOM PAPER DOILIES,-12,10/14/10 11:52,1.45,17.4,12589,France,22-10-10,29-10-10,7,Debit Card,0.1278,Gifts & Household,Laptop,25,547,Ordered by mistake,17-10-10,17-04-09,16,0.7783,1
C527020,21126,SET OF 6 GIRLS CELEBRATION CANDLES,-12,10/14/10 11:52,1.25,15,12589,France,22-10-10,25-10-10,3,Debit Card,0.1343,Lighting,Desktop,5,547,Item did not suit me,17-10-10,17-04-09,17,0.605,1
C527020,47570B,TEA TIME TABLE CLOTH,-2,10/14/10 11:52,10.65,21.3,12589,France,23-10-10,29-10-10,6,Credit Card,0.1407,Apparel,Mobile,25,547,Wrong size,17-10-10,17-04-09,18,0.643,1
C527020,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,10/14/10 11:52,1.25,30,12589,France,18-10-10,1/11/10,14,PayPal,0.1471,Lighting,Laptop,15,547,Changed my mind,17-10-10,17-04-09,19,0.7385,0
C527020,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-12,10/14/10 11:52,1.45,17.4,12589,France,20-10-10,12/11/10,23,PayPal,0.1533,Gifts & Household,Desktop,0,547,Bought the wrong item,17-10-10,17-04-09,20,0.725,1
C527020,22138,BAKING SET 9 PIECE RETROSPOT,-3,10/14/10 11:52,4.95,14.85,12589,France,18-10-10,31-10-10,13,Debit Card,0.1594,Gifts & Household,Mobile,20,547,Ordered by mistake,17-10-10,17-04-09,21,0.6303,0
C527020,21122,SET/10 PINK POLKADOT PARTY CANDLES,-24,10/14/10 11:52,1.25,30,12589,France,20-10-10,31-10-10,11,Credit Card,0.1655,Lighting,Tablet,0,547,Colour was different from expected,17-10-10,17-04-09,22,0.7122,1
C527020,47567B,TEA TIME KITCHEN APRON,-3,10/14/10 11:52,5.95,17.85,12589,France,22-10-10,27-10-10,5,PayPal,0.1714,Kitchenware,Desktop,0,547,Bought the wrong item,17-10-10,17-04-09,23,0.5584,1
C527020,47591D,PINK FAIRY CAKE CHILDRENS APRON,-8,10/14/10 11:52,1.95,15.6,12589,France,21-10-10,4/11/10,14,Credit Card,0.1773,Toys & Gifts,Desktop,20,547,Wrong size,17-10-10,17-04-09,24,0.6609,1
C527020,22027,TEA PARTY BIRTHDAY CARD,-12,10/14/10 11:52,0.42,5.04,12589,France,21-10-10,22-10-10,1,Credit Card,0.1831,Gifts & Household,Desktop,20,547,Changed my mind,17-10-10,17-04-09,25,0.3645,0
C527020,21976,PACK OF 60 MUSHROOM CAKE CASES,-24,10/14/10 11:52,0.55,13.2,12589,France,18-10-10,27-10-10,9,Credit Card,0.1888,Gifts & Household,Laptop,20,547,Colour was different from expected,17-10-10,17-04-09,26,0.5541,0
C527020,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,10/14/10 11:52,0.55,13.2,12589,France,21-10-10,4/11/10,14,Debit Card,0.1944,Gifts & Household,Laptop,5,547,Bought the wrong item,17-10-10,17-04-09,27,0.5618,1
C527020,POST,POSTAGE,-3,10/14/10 11:52,1,3,12589,France,19-10-10,14-11-10,26,Credit Card,0.2,Gifts & Household,Desktop,20,547,Bought the wrong item,17-10-10,17-04-09,28,0.3898,0
C528392,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-1,10/21/10 18:41,1.45,1.45,12589,France,26-10-10,3/11/10,8,Credit Card,0.1714,Gifts & Household,Mobile,20,555,Wrong size,24-10-10,17-04-09,0,0.2004,0
C528392,22634,CHILDS BREAKFAST SET SPACEBOY ,-4,10/21/10 18:41,9.95,39.8,12589,France,26-10-10,11/11/10,16,Credit Card,0.1761,Toys & Gifts,Mobile,0,555,Wrong size,24-10-10,17-04-09,1,0.5325,1
C504167,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,4/12/10 7:20,2.95,2.95,12590,Germany,18-04-10,21-04-10,3,Debit Card,0,Kitchenware,Laptop,0,584,Bought the wrong item,12/4/10,5/9/08,0,0.0932,0
C517056,22312,OFFICE MUG WARMER POLKADOT,-1,7/26/10 13:06,4.95,4.95,12590,Germany,2/8/10,13-08-10,11,PayPal,1,Kitchenware,Desktop,0,692,Wrong size,29-07-10,5/9/08,1,0.0815,0
C515125,M,Manual,-1,7/8/10 14:14,715.02,715.02,12592,Germany,14-07-10,22-07-10,8,Debit Card,0,Gifts & Household,Mobile,20,1169,Colour was different from expected,11/7/10,29-04-07,0,0.024,0
C515133,M,Manual,-1,7/8/10 14:20,661.02,661.02,12592,Germany,18-07-10,20-07-10,2,PayPal,0.0303,Gifts & Household,Desktop,5,1175,Ordered by mistake,17-07-10,29-04-07,0,0.1771,0
C515139,M,Manual,-1,7/8/10 14:21,54,54,12592,Germany,23-07-10,21-08-10,29,Credit Card,0.0588,Gifts & Household,Mobile,10,1179,Ordered by mistake,21-07-10,29-04-07,1,0.7305,1
C530415,22231,JIGSAW TREE WITH BIRDHOUSE,-12,11/2/10 19:16,1.45,17.4,12594,Italy,6/11/10,2/12/10,26,Credit Card,0,Gifts & Household,Mobile,20,852,No longer needed,2/11/10,3/7/08,0,0.1499,0
C530415,22230,JIGSAW TREE WITH WATERING CAN,-12,11/2/10 19:16,0.85,10.2,12594,Italy,7/11/10,11/11/10,4,Bank Transfer,0.0154,Gifts & Household,Mobile,15,852,Item did not suit me,2/11/10,3/7/08,1,0.2129,0
C499984,21239,PINK  SPOTTY CUP,-8,3/3/10 16:02,0.85,6.8,12598,France,8/3/10,3/4/10,26,Credit Card,0,Kitchenware,Desktop,5,898,Wrong size,6/3/10,20-09-07,0,0.0727,0
C499984,21243,PINK  SPOTTY PLATE ,-8,3/3/10 16:02,1.69,13.52,12598,France,10/3/10,24-03-10,14,Debit Card,0.0263,Kitchenware,Desktop,0,898,No longer needed,6/3/10,20-09-07,1,0.2328,0
C522842,22617,BAKING SET SPACEBOY DESIGN,-1,9/17/10 10:53,4.95,4.95,12598,France,21-09-10,30-09-10,9,Debit Card,0.0263,Gifts & Household,Desktop,5,1095,Bought the wrong item,19-09-10,20-09-07,0,0.0612,0
C524707,85098B,BLUE FLYING SINGING CANARY,-25,9/30/10 12:36,2.95,73.75,12598,France,8/10/10,13-10-10,5,Credit Card,0.039,Gifts & Household,Desktop,5,1107,Colour was different from expected,1/10/10,20-09-07,1,0.1583,0
C495579,M,Manual,-1,1/26/10 9:52,4.93,4.93,12600,Germany,1/2/10,7/2/10,6,Debit Card,0,Gifts & Household,Desktop,25,1137,Changed my mind,28-01-10,17-12-06,0,0.0275,1
C495772,ADJUST,Adjustment by john on 26/01/2010 16,-1,1/26/10 16:55,22.95,22.95,12600,Germany,5/2/10,18-02-10,13,Credit Card,0.0455,Gifts & Household,Desktop,0,1139,No longer needed,29-01-10,17-12-06,1,0.3606,0
C508737,22180,RETRO SPOT LAMP,-1,5/18/10 11:04,9.95,9.95,12600,Germany,23-05-10,18-06-10,26,Credit Card,0.0488,Lighting,Laptop,0,1248,Wrong size,19-05-10,17-12-06,0,0.2108,1
C508737,22624,IVORY KITCHEN SCALES,-1,5/18/10 11:04,8.5,8.5,12600,Germany,20-05-10,31-05-10,11,Credit Card,0.0714,Kitchenware,Mobile,10,1248,Changed my mind,19-05-10,17-12-06,1,0.2599,1
C508737,20679,EDWARDIAN PARASOL RED,-1,5/18/10 11:04,5.95,5.95,12600,Germany,25-05-10,10/6/10,16,Bank Transfer,0.093,Gifts & Household,Desktop,0,1248,Changed my mind,19-05-10,17-12-06,2,0.3283,0
C523299,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,-1,9/21/10 12:35,5.95,5.95,12600,Germany,25-09-10,23-10-10,28,Debit Card,0.0926,Gifts & Household,Laptop,10,1375,Wrong size,23-09-10,17-12-06,0,0.2322,0
C523299,20679,EDWARDIAN PARASOL RED,-2,9/21/10 12:35,5.95,11.9,12600,Germany,30-09-10,2/10/10,2,Credit Card,0.1091,Gifts & Household,Desktop,0,1375,Wrong size,23-09-10,17-12-06,1,0.2583,1
C538123,22331,WOODLAND PARTY BAG + STICKER SET,-1,12/9/10 15:41,1.65,1.65,12605,Germany,16-12-10,29-12-10,13,Debit Card,0,Accessories,Mobile,5,237,Colour was different from expected,9/12/10,16-04-10,0,0.0562,0
C538123,22333,RETROSPOT PARTY BAG + STICKER SET,-1,12/9/10 15:41,1.65,1.65,12605,Germany,16-12-10,14-01-11,29,PayPal,0.013,Accessories,Mobile,10,237,No longer needed,9/12/10,16-04-10,1,0.2814,0
C538123,22956,36 FOIL HEART CAKE CASES,-2,12/9/10 15:41,2.1,4.2,12605,Germany,15-12-10,9/1/11,25,Debit Card,0.0256,Gifts & Household,Mobile,0,237,Changed my mind,9/12/10,16-04-10,2,0.3507,1
C524954,POST,POSTAGE,-1,10/1/10 13:13,18,18,12609,Germany,7/10/10,31-10-10,24,Credit Card,0,Gifts & Household,Laptop,10,577,Item did not suit me,2/10/10,3/3/09,0,0.1977,0
C494604,21791,VINTAGE HEADS AND TAILS CARD GAME ,-12,1/15/10 12:22,1.25,15,12613,Germany,23-01-10,31-01-10,8,Debit Card,0,Toys & Gifts,Desktop,15,712,Colour was different from expected,17-01-10,4/2/08,0,0.0421,0
C494604,22138,BAKING SET 9 PIECE RETROSPOT,-3,1/15/10 12:22,4.95,14.85,12613,Germany,20-01-10,17-02-10,28,Bank Transfer,0.0156,Gifts & Household,Mobile,5,712,No longer needed,17-01-10,4/2/08,1,0.3611,1
C494604,22254,FELT TOADSTOOL LARGE,-12,1/15/10 12:22,1.25,15,12613,Germany,22-01-10,30-01-10,8,Credit Card,0.0308,Gifts & Household,Desktop,0,712,Ordered by mistake,17-01-10,4/2/08,2,0.3111,0
C494604,22255,FELT TOADSTOOL  SMALL,-12,1/15/10 12:22,0.85,10.2,12613,Germany,23-01-10,4/2/10,12,Debit Card,0.0455,Gifts & Household,Mobile,10,712,Changed my mind,17-01-10,4/2/08,3,0.456,0
C494604,20665,RED SPOTTY PURSE ,-1,1/15/10 12:22,2.95,2.95,12613,Germany,23-01-10,8/2/10,16,Debit Card,0.0597,Accessories,Laptop,5,712,Bought the wrong item,17-01-10,4/2/08,4,0.3047,0
C494604,21217,RED SPOTTY ROUND CAKE TINS,-3,1/15/10 12:22,9.95,29.85,12613,Germany,18-01-10,27-01-10,9,PayPal,0.0735,Storage & Organisation,Tablet,25,712,Changed my mind,17-01-10,4/2/08,5,0.7104,1
C494604,21496,WOODLAND CREATURES  WRAP,-25,1/15/10 12:22,0.42,10.5,12613,Germany,18-01-10,14-02-10,27,Credit Card,0.087,Gifts & Household,Mobile,0,712,Bought the wrong item,17-01-10,4/2/08,6,0.5462,1
C506306,22139,RETRO SPOT TEA SET CERAMIC 11 PC,-1,4/29/10 10:50,4.95,4.95,12613,Germany,4/5/10,9/5/10,5,Debit Card,0.0745,Gifts & Household,Desktop,0,816,Colour was different from expected,1/5/10,4/2/08,0,0.1031,0
C506306,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",-1,4/29/10 10:50,4.95,4.95,12613,Germany,2/5/10,25-05-10,23,Debit Card,0.0842,Storage & Organisation,Desktop,10,816,Colour was different from expected,1/5/10,4/2/08,1,0.2531,0
C506306,85232A,SET/3 POLKA DOT STACKING TINS,-2,4/29/10 10:50,4.95,9.9,12613,Germany,3/5/10,30-05-10,27,Credit Card,0.0938,Storage & Organisation,Desktop,5,816,Wrong size,1/5/10,4/2/08,2,0.3748,0
C489534,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,12/1/09 12:09,5.95,5.95,12615,France,3/12/09,8/12/09,5,Debit Card,0,Apparel,Desktop,5,214,Bought the wrong item,2/12/09,2/5/09,0,0.2783,0
C502676,22618,COOKING SET RETROSPOT,-4,3/26/10 10:09,9.95,39.8,12615,France,31-03-10,2/4/10,2,Credit Card,0.0161,Gifts & Household,Desktop,0,330,Bought the wrong item,29-03-10,2/5/09,0,0.2697,0
C502676,22138,BAKING SET 9 PIECE RETROSPOT,-6,3/26/10 10:09,4.95,29.7,12615,France,31-03-10,23-04-10,23,Credit Card,0.0317,Gifts & Household,Desktop,5,330,Ordered by mistake,29-03-10,2/5/09,1,0.6868,0
C502676,22617,BAKING SET SPACEBOY DESIGN,-3,3/26/10 10:09,4.95,14.85,12615,France,1/4/10,17-04-10,16,Credit Card,0.0469,Gifts & Household,Laptop,15,330,Changed my mind,29-03-10,2/5/09,2,0.6073,1
C502676,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,3/26/10 10:09,4.95,4.95,12615,France,30-03-10,15-04-10,16,Debit Card,0.0615,Gifts & Household,Desktop,0,330,Item did not suit me,29-03-10,2/5/09,3,0.4098,1
C521981,22606,WOODEN SKITTLES GARDEN SET,-4,9/10/10 9:46,12.75,51,12615,France,16-09-10,27-09-10,11,Credit Card,0.042,Gifts & Household,Tablet,10,496,Wrong size,11/9/10,2/5/09,0,0.2355,0
C521981,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,9/10/10 9:46,9.95,19.9,12615,France,14-09-10,17-09-10,3,PayPal,0.05,Toys & Gifts,Desktop,5,496,Wrong size,11/9/10,2/5/09,1,0.4814,1
C521981,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-1,9/10/10 9:46,9.95,9.95,12615,France,16-09-10,18-09-10,2,Credit Card,0.0579,Toys & Gifts,Mobile,0,496,Ordered by mistake,11/9/10,2/5/09,2,0.3801,0
C534372,22617,BAKING SET SPACEBOY DESIGN,-6,11/22/10 12:13,4.95,29.7,12616,France,28-11-10,25-12-10,27,Credit Card,0,Gifts & Household,Desktop,0,77,Changed my mind,24-11-10,8/9/10,0,0.3875,1
C508340,84899E,YELLOW BROWN BEAR FELT PURSE KIT,-1,5/14/10 12:18,1.25,1.25,12621,Germany,19-05-10,9/6/10,21,Credit Card,0,Accessories,Mobile,0,439,Wrong size,17-05-10,4/3/09,0,0.0685,0
C508340,22423,REGENCY CAKESTAND 3 TIER,-1,5/14/10 12:18,12.75,12.75,12621,Germany,20-05-10,1/6/10,12,Credit Card,0.0114,Gifts & Household,Mobile,10,439,Changed my mind,17-05-10,4/3/09,1,0.3353,1
C508340,22303,COFFEE MUG APPLES DESIGN,-3,5/14/10 12:18,2.55,7.65,12621,Germany,21-05-10,31-05-10,10,Debit Card,0.0225,Kitchenware,Mobile,15,439,Changed my mind,17-05-10,4/3/09,2,0.3634,1
C513654,22423,REGENCY CAKESTAND 3 TIER,-1,6/28/10 10:00,12.75,12.75,12621,Germany,4/7/10,30-07-10,26,Credit Card,0.0254,Gifts & Household,Mobile,10,480,Ordered by mistake,28-06-10,4/3/09,0,0.3219,0
C518537,84006,MAGIC TREE -PAPER FLOWERS,-4,8/9/10 17:33,0.85,3.4,12621,Germany,14-08-10,26-08-10,12,Debit Card,0.0241,Gifts & Household,Tablet,20,525,Ordered by mistake,11/8/10,4/3/09,0,0.1145,0
C518537,20794,BLUE  TILE HOOK,-4,8/9/10 17:33,2.55,10.2,12621,Germany,14-08-10,9/9/10,26,Debit Card,0.0299,Gifts & Household,Tablet,15,525,Wrong size,11/8/10,4/3/09,1,0.3731,0
C520970,22752,SET 7 BABUSHKA NESTING BOXES,-2,9/1/10 12:23,8.5,17,12621,Germany,5/9/10,26-09-10,21,Debit Card,0.0306,Storage & Organisation,Mobile,5,548,No longer needed,3/9/10,4/3/09,0,0.2746,0
C521919,22752,SET 7 BABUSHKA NESTING BOXES,-4,9/9/10 14:16,8.5,34,12621,Germany,14-09-10,10/10/10,26,Credit Card,0.0355,Storage & Organisation,Laptop,20,554,No longer needed,9/9/10,4/3/09,1,0.4703,0
C532112,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,11/10/10 16:46,9.95,19.9,12621,Germany,14-11-10,26-11-10,12,Credit Card,0.0307,Toys & Gifts,Mobile,5,619,Colour was different from expected,13-11-10,4/3/09,0,0.1633,0
C494215,POST,POSTAGE,-4,1/12/10 11:56,18,72,12623,Germany,18-01-10,12/2/10,25,Debit Card,0,Gifts & Household,Desktop,0,242,Changed my mind,12/1/10,15-05-09,0,0.284,1
C520851,POST,POSTAGE,-2,8/31/10 13:00,18,36,12623,Germany,8/9/10,21-09-10,13,Debit Card,0.0073,Gifts & Household,Desktop,20,475,Item did not suit me,2/9/10,15-05-09,0,0.2465,0
C525229,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,-6,10/4/10 14:07,3.75,22.5,12631,Finland,10/10/10,3/11/10,24,PayPal,0,Gifts & Household,Desktop,25,368,Wrong size,6/10/10,2/10/09,0,0.2481,0
C525229,21238,RED RETROSPOT CUP,-4,10/4/10 14:07,0.85,3.4,12631,Finland,8/10/10,19-10-10,11,Debit Card,0.0065,Kitchenware,Desktop,5,368,Bought the wrong item,6/10/10,2/10/09,1,0.23,0
C525229,21239,PINK  POLKADOT CUP,-4,10/4/10 14:07,0.85,3.4,12631,Finland,12/10/10,22-10-10,10,Debit Card,0.013,Kitchenware,Laptop,10,368,Bought the wrong item,6/10/10,2/10/09,2,0.3342,0
C509964,21542,WOODLAND WATER TRANSFER TATTOOS ,-12,5/26/10 13:00,0.85,10.2,12632,Germany,1/6/10,26-06-10,25,Credit Card,0,Gifts & Household,Tablet,10,774,Item did not suit me,29-05-10,15-04-08,0,0.1071,0
C509969,21329,DINOSAURS  WRITING SET ,-12,5/26/10 13:21,1.65,19.8,12632,Germany,3/6/10,18-06-10,15,Credit Card,0.0667,Storage & Organisation,Mobile,20,777,Changed my mind,1/6/10,15-04-08,1,0.3708,1
C509969,POST,POSTAGE,-2,5/26/10 13:21,18,36,12632,Germany,7/6/10,14-06-10,7,Debit Card,0.125,Gifts & Household,Mobile,0,777,Item did not suit me,1/6/10,15-04-08,2,0.5922,1
C515994,21533,RETRO SPOT LARGE MILK JUG,-1,7/16/10 8:30,4.95,4.95,12633,Germany,22-07-10,2/8/10,11,Debit Card,0,Gifts & Household,Laptop,0,158,Changed my mind,17-07-10,8/2/10,0,0.095,0
C515994,20724,RED SPOTTY CHARLOTTE BAG,-5,7/16/10 8:30,0.85,4.25,12633,Germany,20-07-10,2/8/10,13,Credit Card,0.0074,Accessories,Mobile,10,158,Changed my mind,17-07-10,8/2/10,1,0.3636,0
C515994,22504,CABIN BAG VINTAGE RETROSPOT,-1,7/16/10 8:30,29.95,29.95,12633,Germany,24-07-10,18-08-10,25,Credit Card,0.0146,Accessories,Laptop,0,158,Ordered by mistake,17-07-10,8/2/10,2,0.7105,1
C519136,20718,RED SPOTTY SHOPPER BAG,-10,8/13/10 12:36,1.25,12.5,12633,Germany,20-08-10,15-09-10,26,Credit Card,0.0172,Accessories,Mobile,0,186,Wrong size,13-08-10,8/2/10,0,0.3672,0
C519136,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,8/13/10 12:36,7.95,7.95,12633,Germany,14-08-10,22-08-10,8,Debit Card,0.0229,Gifts & Household,Desktop,15,186,Changed my mind,13-08-10,8/2/10,1,0.5044,1
C505544,47599B,BLUE PARTY BAGS ,-4,4/22/10 18:30,1.69,6.76,12643,France,25-04-10,1/5/10,6,Credit Card,0,Accessories,Laptop,0,123,Ordered by mistake,22-04-10,20-12-09,0,0.1087,0
C505544,47599A,PINK PARTY BAGS,-4,4/22/10 18:30,1.69,6.76,12643,France,23-04-10,2/5/10,9,Credit Card,0.1,Accessories,Mobile,0,123,Ordered by mistake,22-04-10,20-12-09,1,0.4727,1
C510200,47599A,PINK PARTY BAGS,-150,5/28/10 7:40,1.52,228,12643,France,2/6/10,6/6/10,4,Debit Card,0.1818,Accessories,Desktop,0,159,Bought the wrong item,29-05-10,20-12-09,2,0.5403,1
C510200,47599B,BLUE PARTY BAGS ,-150,5/28/10 7:40,1.52,228,12643,France,5/6/10,8/6/10,3,Credit Card,0.25,Accessories,Laptop,15,159,Ordered by mistake,29-05-10,20-12-09,3,0.8901,1
C495502,21539,RETRO SPOTS BUTTER DISH,-1,1/25/10 12:35,4.95,4.95,12644,Germany,2/2/10,25-02-10,23,Bank Transfer,0,Gifts & Household,Desktop,0,471,Colour was different from expected,28-01-10,13-10-08,0,0.0729,0
